Ls [Deg]	OMEGA pressure [Pa]	MCD pressure [Pa]
138.716003	500.582326	485.989014
138.718002	523.691535	481.201263
nan	nan	nan
nan	nan	nan
nan	nan	nan
138.992996	484.496797	483.724884
138.994995	528.252428	511.148376
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
139.134003	447.290648	490.720184
nan	nan	nan
nan	nan	nan
139.544006	441.565945	482.231964
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
139.684998	491.953279	481.242432
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
140.102005	467.271236	479.465729
140.104996	463.184108	477.839386
nan	nan	nan
nan	nan	nan
140.237000	466.371665	492.413635
140.240997	488.024999	482.208130
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
140.936996	466.055775	479.701813
140.938995	451.896140	478.295441
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
141.214996	475.878012	479.058777
141.216995	448.183972	478.669525
nan	nan	nan
141.354996	467.511176	482.585785
141.356995	468.001161	491.504852
nan	nan	nan
nan	nan	nan
nan	nan	nan
141.770004	449.578297	480.829407
141.772995	452.975548	480.613770
141.776001	441.478953	481.509125
nan	nan	nan
nan	nan	nan
141.914993	477.790054	486.728088
141.917999	475.434589	483.749176
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
142.751999	466.430040	476.073303
142.753998	498.282390	489.464081
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
143.031998	469.775025	467.797119
143.035004	456.185477	472.169800
nan	nan	nan
nan	nan	nan
nan	nan	nan
143.455994	459.295694	480.903870
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
144.856995	487.500963	492.881287
144.860001	453.781735	476.116913
144.863007	453.226597	479.595764
145.143005	488.094800	489.284149
145.145004	489.900576	500.865265
145.147995	508.790869	511.984070
nan	nan	nan
nan	nan	nan
nan	nan	nan
145.992996	464.068955	491.494232
145.996002	488.586637	501.190765
nan	nan	nan
nan	nan	nan
146.274002	460.340932	476.912720
146.276993	472.873937	481.210114
nan	nan	nan
nan	nan	nan
nan	nan	nan
146.559998	469.039113	478.347809
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
147.410004	478.115544	475.267639
147.412003	492.080776	478.859070
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
147.981003	467.310919	477.758026
nan	nan	nan
nan	nan	nan
nan	nan	nan
148.264008	464.820346	488.450439
148.266006	449.211694	486.911163
148.268997	487.661988	507.812164
nan	nan	nan
nan	nan	nan
nan	nan	nan
148.694000	453.751911	473.119507
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
149.264008	467.605039	479.625763
149.266006	477.593121	475.067780
149.268997	465.374317	493.786560
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
149.695999	485.834115	488.992645
149.697998	471.376740	484.843353
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
152.285004	470.161010	486.330933
152.287994	486.153506	499.357697
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
152.574997	478.282392	480.439026
152.576996	472.639392	484.294189
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
153.156006	483.679294	490.381104
153.440994	506.623705	492.230835
153.444000	480.099578	469.076569
153.445999	446.945539	473.459412
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
153.733994	491.548762	487.037720
153.735992	452.199459	485.351135
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
154.024002	484.506414	481.239990
nan	nan	nan
nan	nan	nan
154.315002	462.659460	477.899323
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
154.753998	475.415141	487.882385
nan	nan	nan
nan	nan	nan
nan	nan	nan
155.626999	470.674427	486.771179
155.630005	450.993066	473.527069
155.632996	479.478410	495.303894
nan	nan	nan
nan	nan	nan
160.195999	448.695053	485.695190
160.781006	455.140574	478.574402
nan	nan	nan
nan	nan	nan
162.718994	478.390136	491.655579
162.722000	439.846983	488.779449
162.725006	479.018407	504.105835
nan	nan	nan
163.018005	479.737738	495.506073
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
163.623001	514.050367	504.414948
163.626007	501.839966	500.633942
nan	nan	nan
nan	nan	nan
163.923004	495.532427	492.426086
nan	nan	nan
164.824997	469.272835	480.484833
nan	nan	nan
nan	nan	nan
165.425995	489.957592	485.717438
165.429993	469.686246	498.931183
nan	nan	nan
nan	nan	nan
165.880005	496.298899	503.375580
nan	nan	nan
nan	nan	nan
166.184006	496.044634	496.841675
nan	nan	nan
166.636993	492.545308	502.101837
166.783005	484.378563	496.296478
166.787994	506.036890	495.603394
nan	nan	nan
nan	nan	nan
167.699005	422.050105	497.969025
nan	nan	nan
167.996994	484.464692	508.717712
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
168.615005	479.524125	503.466644
168.619003	489.270639	516.872437
nan	nan	nan
nan	nan	nan
nan	nan	nan
168.917007	557.291632	505.568390
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
169.225006	499.026125	500.665833
169.229004	465.675911	502.358276
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
169.985992	502.588977	497.079620
nan	nan	nan
nan	nan	nan
nan	nan	nan
170.598007	535.007532	504.331818
170.602005	509.525259	499.043488
170.606003	467.708301	495.265991
nan	nan	nan
170.746002	481.193425	494.721313
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
171.520004	472.028118	482.247559
171.522995	464.181490	496.668762
171.526993	479.202064	499.626404
nan	nan	nan
171.822006	478.938526	494.046082
171.824997	484.209144	502.422302
171.828003	519.025893	501.438141
171.830994	527.299466	501.404083
nan	nan	nan
nan	nan	nan
nan	nan	nan
172.134003	476.840290	494.836914
172.139008	486.302266	502.529846
172.143005	495.723068	504.997742
nan	nan	nan
172.438004	482.497265	497.000427
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
173.371002	491.112179	503.892578
173.373993	498.358195	501.178589
173.378006	483.320210	505.636505
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
173.684006	480.481316	507.381134
173.688004	510.667758	511.007843
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
174.304001	484.771389	505.927460
174.307999	487.058406	508.660889
nan	nan	nan
174.449997	497.552598	516.733459
174.453003	485.190828	509.691681
174.455002	507.604985	507.833832
174.459000	498.757654	508.896179
174.462997	522.278181	517.939758
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
176.014999	483.261447	501.627563
176.018997	499.587301	509.284698
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
178.209000	497.946982	518.697449
nan	nan	nan
nan	nan	nan
nan	nan	nan
178.358994	485.669524	513.573364
178.362000	504.974683	503.901276
178.362000	504.974683	503.901276
178.367004	462.173559	501.135620
nan	nan	nan
nan	nan	nan
nan	nan	nan
178.516006	513.832130	511.603424
178.520004	528.024636	509.521484
178.524002	536.855381	512.428955
nan	nan	nan
178.667999	475.147547	500.801178
178.671005	505.103013	511.183197
nan	nan	nan
178.677002	530.886835	509.242767
178.677002	530.886835	509.242767
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
178.988007	545.294387	510.485199
178.990997	537.061068	510.376984
178.990997	537.061068	510.376984
178.996002	541.674339	517.392212
nan	nan	nan
nan	nan	nan
179.296997	536.187395	502.435699
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
179.776001	511.907859	511.015808
179.779007	501.336598	501.589325
179.783005	546.326558	509.759338
nan	nan	nan
nan	nan	nan
nan	nan	nan
181.354004	493.686387	512.499512
181.356995	504.733194	519.797424
181.360992	471.341912	508.168213
181.365005	517.779608	526.839661
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
181.682007	521.982561	520.849182
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
182.317001	503.962348	519.392151
nan	nan	nan
nan	nan	nan
182.942993	479.139764	507.324921
182.945999	526.296639	510.507477
182.949005	524.105404	522.077148
182.949005	524.105404	522.077148
182.953995	510.297780	513.937439
nan	nan	nan
nan	nan	nan
nan	nan	nan
183.584000	511.524826	515.867310
183.587006	530.772418	512.563660
183.587006	530.772418	512.563660
183.591003	500.216731	511.840332
nan	nan	nan
183.917007	505.064531	520.439697
nan	nan	nan
186.160004	542.714611	520.656250
nan	nan	nan
nan	nan	nan
nan	nan	nan
186.643005	525.071577	524.123230
nan	nan	nan
186.804001	511.261346	518.787659
nan	nan	nan
186.964996	550.986602	543.738586
nan	nan	nan
187.289993	521.445818	521.672791
nan	nan	nan
187.774002	520.299977	518.294617
nan	nan	nan
nan	nan	nan
nan	nan	nan
189.862000	537.551098	528.334412
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
190.044006	526.173840	525.386902
nan	nan	nan
190.184006	532.293177	530.328064
190.186996	537.714717	536.698364
190.190002	550.857625	538.260071
190.190002	550.857625	538.260071
190.194000	556.193131	529.128967
nan	nan	nan
nan	nan	nan
191.020996	541.169890	537.295288
nan	nan	nan
191.182999	510.141819	537.304688
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
192.145996	558.224706	534.517761
192.149994	526.390614	532.318726
nan	nan	nan
nan	nan	nan
192.490005	531.088898	525.721252
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
197.076004	594.160110	556.945801
197.080002	567.118491	546.926086
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
249.908997	576.736407	581.615784
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
251.865005	589.245228	580.740051
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
252.220001	578.992761	575.894714
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
252.572006	573.358499	603.769470
252.576004	569.963951	576.488159
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
252.753006	633.339243	588.449646
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
252.927002	509.413910	578.111938
252.934006	578.927953	580.670105
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
253.108994	552.204931	570.381409
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
253.287003	562.948086	579.425842
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
253.641998	558.568194	581.123169
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
253.820007	599.835257	578.961243
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
254.352997	610.285510	581.197449
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
254.526993	545.128436	596.291077
254.531006	564.253035	579.746216
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
254.707993	560.446916	588.784790
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.067001	547.295996	555.916748
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.240997	582.077592	577.194946
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.597000	595.664763	578.567566
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.774002	591.815050	581.663025
255.778000	593.958898	574.536377
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.951996	570.828136	579.388367
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
256.484985	555.936493	580.924805
256.488007	553.115539	569.960815
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
257.372986	558.962092	579.369629
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
257.727997	599.442945	582.567749
257.730988	582.332335	576.414368
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
258.083008	578.747647	575.233459
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
258.260986	556.199636	584.633362
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
258.437988	557.546094	591.387451
258.441010	551.212458	571.891418
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
258.973999	538.526038	555.523499
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
259.148010	538.430140	585.625305
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
259.502991	550.232054	580.593933
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
259.679993	589.171919	582.713562
259.683014	579.377075	577.807068
259.686005	574.974032	580.189453
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.035004	566.630127	578.400269
260.040985	535.702082	567.138794
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.212006	577.558111	585.665100
260.216003	567.852814	572.600769
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.743988	558.922909	577.697205
260.747986	581.673023	578.297974
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.921997	537.526933	587.531311
260.924988	535.337272	567.590637
260.928009	622.213223	571.447021
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.098999	546.143218	591.065491
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.276001	586.497217	579.067322
261.279999	554.812866	566.543091
261.282990	562.657436	571.061646
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.634003	575.910395	578.122437
261.636993	560.828739	581.095703
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.984985	540.843831	574.140381
261.988007	529.706292	569.316040
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.161987	596.623572	585.694641
262.165985	584.550860	582.677246
262.169006	543.446301	564.662659
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.339996	560.888530	588.029907
262.342987	538.191493	579.362244
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.516998	556.230164	592.356750
262.519989	535.366102	565.536743
262.523010	548.798043	575.538757
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.694000	582.425956	578.792175
262.696991	565.456029	582.023682
262.700012	568.244307	580.464050
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.871002	585.024527	585.572388
262.873993	533.654470	574.258850
262.877014	551.918591	562.637695
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
263.227997	576.546175	568.874573
263.230988	546.767649	562.418518
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
263.404999	552.356783	582.476562
263.407990	536.361768	584.697571
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
263.579010	530.880890	577.247437
263.582001	570.106980	580.696594
263.584991	563.923318	577.115540
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.109985	582.785282	584.639954
264.113007	538.920566	588.155457
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.286987	550.709025	588.513550
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.463989	554.665615	588.411499
264.467010	532.943454	565.351624
264.470001	520.658451	567.608459
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.817993	582.004822	585.875427
264.821014	529.817242	570.683777
264.824005	502.868429	560.857178
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.347992	546.669919	575.051514
265.351013	590.975170	581.805847
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.524994	537.012146	581.366699
265.528015	559.153697	580.268127
265.531006	538.166303	573.755493
265.536011	542.353405	589.814880
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.704987	549.589418	573.941650
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.877991	546.114467	583.133362
265.881989	570.680731	574.670227
265.885010	527.029077	559.870544
nan	nan	nan
nan	nan	nan
nan	nan	nan
266.231995	551.860944	589.487549
266.234985	550.286950	577.428894
nan	nan	nan
266.243011	643.878509	577.700989
nan	nan	nan
nan	nan	nan
nan	nan	nan
266.407990	560.361003	590.457031
266.411987	558.700424	569.217468
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.290985	561.647654	575.074158
267.294006	573.454453	582.915405
nan	nan	nan
267.302002	563.553418	576.914795
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.467987	555.835957	575.333923
267.471008	577.346354	577.924072
267.473999	578.882778	576.528931
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.647003	542.970567	573.012024
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.000000	580.201115	581.920471
nan	nan	nan
268.007996	589.291318	581.088135
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.350006	578.915468	589.732239
268.352997	554.215983	572.555969
268.355988	561.372554	558.663330
268.359985	554.519251	582.658569
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.701996	573.743731	579.481201
268.705994	557.172857	573.890991
268.709015	539.046614	579.386292
268.713013	570.705466	575.777954
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.878998	551.531325	586.036377
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
269.056000	551.748437	566.869263
269.061005	523.075465	570.157288
269.065002	536.347155	579.553223
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
269.760010	556.750817	573.595337
269.763000	547.091856	568.628723
269.765991	536.152762	561.472229
nan	nan	nan
nan	nan	nan
270.109985	536.934942	585.959595
270.114990	526.898841	574.013611
nan	nan	nan
270.122009	579.109754	579.766785
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
270.463989	572.675849	582.394714
270.467010	557.758518	576.524170
270.470001	543.646954	580.354736
270.473999	576.457358	597.624023
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
271.167999	548.095712	575.088989
271.170990	553.082601	576.293274
271.174011	536.077034	580.089355
271.178009	543.664075	570.146423
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
271.524994	523.597909	562.694092
271.529999	534.522657	576.216614
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
271.877014	551.774843	565.481995
271.881012	568.497249	588.977966
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
272.049988	533.951674	572.500793
nan	nan	nan
272.057007	598.544712	584.189270
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
272.752014	550.241801	584.128113
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
272.928009	533.620426	580.144653
272.931000	530.856699	557.911621
272.934998	537.034631	571.785889
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
273.102997	573.415336	574.228394
273.105988	597.460740	579.836975
273.110992	532.045494	570.733643
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
273.278992	547.708716	576.502441
273.282013	535.110931	575.216003
273.286011	547.392227	597.120605
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
273.630005	566.092049	570.170532
273.632996	543.428307	560.406860
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
274.156006	556.563617	570.603638
274.158997	544.552408	559.470154
274.162994	544.499617	583.655273
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
274.330994	571.107972	573.893188
274.334015	589.500442	583.321594
274.338013	581.943205	603.255127
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
274.506012	539.838377	571.272034
274.509003	514.373821	566.447876
274.513000	531.016504	578.882263
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
275.032013	555.370499	571.570679
275.035004	611.589847	581.700317
275.039001	571.028940	570.360291
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
275.557007	549.169053	573.110840
275.559998	527.802336	558.802185
275.563995	547.103075	582.554993
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
276.256012	549.553143	573.775513
276.259003	557.726385	577.249939
276.264008	568.690642	601.653503
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
276.781006	553.996171	565.557556
276.783997	560.945939	556.552979
276.787994	560.893990	583.102722
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
277.479004	538.659986	569.325928
277.481995	530.168594	567.849548
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
277.653992	548.768590	571.151550
277.657013	544.604387	566.656189
277.661011	566.929491	584.193787
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
277.828003	563.556517	574.560486
277.830994	522.148968	561.041931
277.835999	550.732553	587.612061
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
278.002991	556.538607	565.258484
278.006012	566.186365	564.498657
278.010010	555.343259	576.187256
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
278.351013	551.659938	571.038452
278.354004	539.386737	563.320068
278.359009	554.107926	569.892395
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
278.526001	538.391990	567.474487
278.528992	563.306057	568.639038
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
279.048004	584.083789	576.465942
279.050995	564.330365	570.443298
279.056000	561.023441	579.167542
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
279.222992	550.662468	578.994263
nan	nan	nan
279.230011	552.275905	586.783447
nan	nan	nan
