Ls [Deg]	OMEGA pressure [Pa]	MCD pressure [Pa]
256.407013	589.528579	611.751526
nan	nan	nan
nan	nan	nan
nan	nan	nan
256.933014	542.209926	566.766113
256.937012	541.060352	586.229370
nan	nan	nan
256.944000	560.741674	604.205261
nan	nan	nan
nan	nan	nan
257.291992	547.021809	598.011536
257.295013	579.531100	611.675476
nan	nan	nan
nan	nan	nan
nan	nan	nan
257.997986	580.140436	590.389160
nan	nan	nan
258.005005	552.021002	596.014648
258.009003	591.126949	620.981689
258.014008	589.794366	612.958923
nan	nan	nan
258.352997	573.671064	577.633606
258.356995	556.370245	587.589172
258.359985	618.365908	616.524231
nan	nan	nan
nan	nan	nan
nan	nan	nan
259.066986	569.037656	588.818665
259.070007	544.662248	593.744568
259.072998	582.992034	620.008484
259.079010	593.281034	623.584961
nan	nan	nan
259.239990	592.318757	587.320496
259.243988	557.265498	586.216248
259.247009	571.949688	604.843750
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.127014	560.470080	570.121277
260.131012	561.322603	581.007080
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.480988	552.051135	571.100220
260.485992	562.572598	584.671936
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.190002	572.958630	583.357727
261.195007	547.950116	584.312439
261.197998	561.150947	599.833862
261.200989	613.946833	623.077515
nan	nan	nan
nan	nan	nan
261.368011	550.204188	585.966675
261.372009	537.287333	570.366150
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.549011	547.572773	565.975403
261.552002	569.467836	599.859070
261.556000	608.126059	615.408203
nan	nan	nan
nan	nan	nan
261.898987	577.491618	595.480530
nan	nan	nan
261.907013	551.218481	591.919800
261.910004	616.498571	630.059326
261.915009	586.706316	616.361938
nan	nan	nan
262.429993	558.764234	569.814270
262.434998	566.652259	592.213196
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
263.139008	582.427680	584.734985
263.143005	549.425280	572.020813
263.145996	563.872972	597.405762
263.149994	621.860748	623.902466
nan	nan	nan
264.023987	548.777948	574.296204
264.028015	574.344235	587.345947
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.377991	545.062594	568.037476
264.381989	544.997608	597.874023
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.907990	556.816629	576.052490
264.912994	482.729070	585.628906
nan	nan	nan
264.919006	598.204729	608.096313
264.924988	582.597126	614.453003
nan	nan	nan
265.084991	551.322046	577.634827
265.088989	543.213715	576.816101
265.092987	624.768757	608.709900
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.791992	499.120616	569.651855
nan	nan	nan
265.799988	613.086142	586.522461
265.803009	471.274435	603.053345
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.204987	503.255164	573.583557
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.385986	510.129013	573.587036
267.389008	579.415821	594.225708
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.742004	588.852413	598.409058
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.265991	523.865368	568.376160
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.615997	527.746600	575.049438
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.632996	558.379844	609.140686
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
269.332001	566.408544	587.993713
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
270.904999	551.033787	570.856323
270.910004	492.728755	573.281616
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
273.014008	522.159817	568.464661
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
273.716003	529.854798	567.710388
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
276.518005	519.183317	569.247253
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
276.865997	529.395011	564.745850
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
277.917999	500.144233	576.979858
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.877991	536.416548	564.717712
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
281.746002	516.613924	573.735535
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
283.997009	523.858924	559.689941
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
285.205994	522.572033	555.358337
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
285.722992	475.410371	540.237793
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
286.756012	491.455460	557.602844
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
287.444000	545.312833	564.369751
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
288.303009	546.621709	553.993958
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
290.356995	521.401373	552.045776
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
290.528015	542.764754	573.358765
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.552002	554.716711	556.647644
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
292.063995	580.059615	569.506958
292.066986	505.273174	545.454834
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
292.915009	552.256754	552.918640
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
293.084991	569.401936	560.010193
293.088013	525.942822	554.094055
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
293.764008	529.393930	558.771912
nan	nan	nan
293.770996	492.394173	577.895142
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.104004	536.713380	556.139587
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.290009	543.078914	555.091125
295.291992	500.123077	542.108459
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.459015	566.413674	565.732666
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.627991	539.348386	553.836975
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
296.135010	599.592850	569.669983
296.138000	508.971912	551.079346
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
296.472992	533.746802	553.009155
296.475006	520.853793	544.487732
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
297.821014	565.265986	553.624512
297.824005	548.058487	554.017944
297.826996	501.630709	554.735046
297.833008	549.216198	583.692505
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
298.493011	560.883380	559.792908
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
298.661011	577.945474	554.548279
298.664001	578.526328	563.877014
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
298.997009	567.845655	549.468201
299.000000	516.527008	542.823608
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
299.167999	534.674941	555.050171
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
299.502991	566.727182	559.803955
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
299.667999	577.369901	553.577576
299.670990	590.535256	559.607666
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
299.838013	565.055642	559.736206
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
300.170013	611.989731	564.421082
300.173004	548.758522	545.805237
300.177002	571.427695	581.350891
nan	nan	nan
nan	nan	nan
300.338013	560.653328	551.675049
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
300.674988	540.268285	555.369568
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
301.009003	537.254589	552.405579
301.013000	538.582571	575.640198
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
305.000000	567.807816	550.213318
305.002991	560.118160	565.451782
305.009003	591.019119	583.028259
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
305.661011	574.780723	548.788940
305.664001	561.446352	554.517639
305.670013	616.031003	586.332214
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
306.158997	567.222343	583.879211
306.165009	586.365147	593.788147
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
312.049011	569.508811	545.550171
nan	nan	nan
312.058014	573.539499	580.346558
nan	nan	nan
nan	nan	nan
nan	nan	nan
312.859985	573.005315	549.982849
312.864014	582.671168	554.267151
nan	nan	nan
nan	nan	nan
nan	nan	nan
313.183990	587.709014	552.245178
313.187988	571.298549	555.802246
313.192993	562.948866	566.117920
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
315.131012	616.545534	591.187439
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
315.769012	562.684887	564.167908
315.774994	600.011743	577.635925
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
18.584999	635.089658	572.480896
