Ls [Deg]	OMEGA pressure [Pa]	MCD pressure [Pa]
138.716003	491.515176	485.989014
138.718002	490.526756	481.201263
nan	nan	nan
nan	nan	nan
nan	nan	nan
138.992996	461.945675	483.724884
138.994995	476.062557	511.148376
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
139.134003	449.761839	490.720184
nan	nan	nan
nan	nan	nan
139.544006	442.349778	482.231964
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
139.684998	476.124956	481.242432
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
140.102005	453.831721	479.465729
140.104996	433.689327	477.839386
nan	nan	nan
nan	nan	nan
140.237000	466.571978	492.413635
140.240997	468.583939	482.208130
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
140.936996	460.164566	479.701813
140.938995	443.365559	478.295441
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
141.214996	461.855283	479.058777
141.216995	432.469047	478.669525
nan	nan	nan
141.354996	453.681846	482.585785
141.356995	450.730708	491.504852
nan	nan	nan
nan	nan	nan
nan	nan	nan
141.770004	450.244381	480.829407
141.772995	454.074849	480.613770
141.776001	417.698639	481.509125
nan	nan	nan
nan	nan	nan
141.914993	458.938318	486.728088
141.917999	456.175511	483.749176
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
142.751999	458.175049	476.073303
142.753998	493.610666	489.464081
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
143.031998	446.418169	467.797119
143.035004	438.819013	472.169800
nan	nan	nan
nan	nan	nan
nan	nan	nan
143.455994	442.910653	480.903870
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
144.856995	488.308518	492.881287
144.860001	446.175190	476.116913
144.863007	443.086289	479.595764
145.143005	463.504640	489.284149
145.145004	470.177321	500.865265
145.147995	491.888985	511.984070
nan	nan	nan
nan	nan	nan
nan	nan	nan
145.992996	464.334710	491.494232
145.996002	460.288854	501.190765
nan	nan	nan
nan	nan	nan
146.274002	443.341176	476.912720
146.276993	471.677968	481.210114
nan	nan	nan
nan	nan	nan
nan	nan	nan
146.559998	461.864815	478.347809
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
147.410004	470.876312	475.267639
147.412003	457.031440	478.859070
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
147.981003	465.853793	477.758026
nan	nan	nan
nan	nan	nan
nan	nan	nan
148.264008	460.561318	488.450439
148.266006	438.301357	486.911163
148.268997	484.204029	507.812164
nan	nan	nan
nan	nan	nan
nan	nan	nan
148.694000	455.916772	473.119507
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
149.264008	469.550911	479.625763
149.266006	475.589953	475.067780
149.268997	455.093949	493.786560
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
149.695999	482.708639	488.992645
149.697998	471.000849	484.843353
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
152.285004	442.398570	486.330933
152.287994	483.144910	499.357697
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
152.574997	477.916664	480.439026
152.576996	464.111563	484.294189
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
153.156006	486.390654	490.381104
153.440994	501.458248	492.230835
153.444000	465.686339	469.076569
153.445999	436.546254	473.459412
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
153.733994	472.539081	487.037720
153.735992	433.102885	485.351135
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
154.024002	474.214528	481.239990
nan	nan	nan
nan	nan	nan
154.315002	447.940092	477.899323
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
154.753998	470.537426	487.882385
nan	nan	nan
nan	nan	nan
nan	nan	nan
155.626999	471.710930	486.771179
155.630005	440.232406	473.527069
155.632996	475.917149	495.303894
nan	nan	nan
nan	nan	nan
160.195999	444.556017	485.695190
160.781006	444.167688	478.574402
nan	nan	nan
nan	nan	nan
162.718994	481.116549	491.655579
162.722000	433.622797	488.779449
162.725006	469.139843	504.105835
nan	nan	nan
163.018005	472.838406	495.506073
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
163.623001	497.372312	504.414948
163.626007	485.231371	500.633942
nan	nan	nan
nan	nan	nan
163.923004	494.329633	492.426086
nan	nan	nan
164.824997	465.476109	480.484833
nan	nan	nan
nan	nan	nan
165.425995	468.741600	485.717438
165.429993	468.222812	498.931183
nan	nan	nan
nan	nan	nan
165.880005	493.907605	503.375580
nan	nan	nan
nan	nan	nan
166.184006	499.885503	496.841675
nan	nan	nan
166.636993	492.950367	502.101837
166.783005	481.497571	496.296478
166.787994	494.321395	495.603394
nan	nan	nan
nan	nan	nan
167.699005	423.078288	497.969025
nan	nan	nan
167.996994	483.188051	508.717712
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
168.615005	481.265389	503.466644
168.619003	476.912863	516.872437
nan	nan	nan
nan	nan	nan
nan	nan	nan
168.917007	558.980143	505.568390
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
169.225006	494.537538	500.665833
169.229004	465.026816	502.358276
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
169.985992	504.708165	497.079620
nan	nan	nan
nan	nan	nan
nan	nan	nan
170.598007	536.970036	504.331818
170.602005	502.771146	499.043488
170.606003	466.636555	495.265991
nan	nan	nan
170.746002	480.940919	494.721313
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
171.520004	465.439687	482.247559
171.522995	464.601433	496.668762
171.526993	475.885340	499.626404
nan	nan	nan
171.822006	477.770058	494.046082
171.824997	484.779253	502.422302
171.828003	514.009415	501.438141
171.830994	516.906592	501.404083
nan	nan	nan
nan	nan	nan
nan	nan	nan
172.134003	474.997936	494.836914
172.139008	473.369720	502.529846
172.143005	482.319026	504.997742
nan	nan	nan
172.438004	482.056814	497.000427
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
173.371002	487.911868	503.892578
173.373993	494.487438	501.178589
173.378006	482.904394	505.636505
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
173.684006	482.090197	507.381134
173.688004	481.816904	511.007843
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
174.304001	484.519006	505.927460
174.307999	465.976184	508.660889
nan	nan	nan
174.449997	495.376228	516.733459
174.453003	482.956546	509.691681
174.455002	504.604229	507.833832
174.459000	472.007109	508.896179
174.462997	492.083571	517.939758
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
176.014999	483.822012	501.627563
176.018997	483.295987	509.284698
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
178.209000	498.791116	518.697449
nan	nan	nan
nan	nan	nan
nan	nan	nan
178.358994	483.625094	513.573364
178.362000	497.034121	503.901276
178.362000	497.034121	503.901276
178.367004	457.595325	501.135620
nan	nan	nan
nan	nan	nan
nan	nan	nan
178.516006	498.075734	511.603424
178.520004	507.876273	509.521484
178.524002	508.821073	512.428955
nan	nan	nan
178.667999	475.393016	500.801178
178.671005	489.943218	511.183197
nan	nan	nan
178.677002	493.391965	509.242767
178.677002	493.391965	509.242767
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
178.988007	526.822114	510.485199
178.990997	519.370644	510.376984
178.990997	519.370644	510.376984
178.996002	523.080340	517.392212
nan	nan	nan
nan	nan	nan
179.296997	534.306512	502.435699
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
179.776001	511.875868	511.015808
179.779007	501.168808	501.589325
179.783005	531.195095	509.759338
nan	nan	nan
nan	nan	nan
nan	nan	nan
181.354004	485.821292	512.499512
181.356995	499.982672	519.797424
181.360992	471.531058	508.168213
181.365005	505.032889	526.839661
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
181.682007	509.122776	520.849182
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
182.317001	502.675378	519.392151
nan	nan	nan
nan	nan	nan
182.942993	478.503571	507.324921
182.945999	516.026372	510.507477
182.949005	525.736807	522.077148
182.949005	525.736807	522.077148
182.953995	511.814558	513.937439
nan	nan	nan
nan	nan	nan
nan	nan	nan
183.584000	511.099871	515.867310
183.587006	527.398260	512.563660
183.587006	527.398260	512.563660
183.591003	496.630224	511.840332
nan	nan	nan
183.917007	476.165370	520.439697
nan	nan	nan
186.160004	515.475510	520.656250
nan	nan	nan
nan	nan	nan
nan	nan	nan
186.643005	506.476622	524.123230
nan	nan	nan
186.804001	489.840424	518.787659
nan	nan	nan
186.964996	530.247356	543.738586
nan	nan	nan
187.289993	499.387749	521.672791
nan	nan	nan
187.774002	495.845545	518.294617
nan	nan	nan
nan	nan	nan
nan	nan	nan
189.862000	534.582726	528.334412
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
190.044006	507.547575	525.386902
nan	nan	nan
190.184006	517.128561	530.328064
190.186996	521.390548	536.698364
190.190002	528.765135	538.260071
190.190002	528.765135	538.260071
190.194000	530.790194	529.128967
nan	nan	nan
nan	nan	nan
191.020996	510.124430	537.295288
nan	nan	nan
191.182999	502.548885	537.304688
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
192.145996	548.856769	534.517761
192.149994	520.192810	532.318726
nan	nan	nan
nan	nan	nan
192.490005	500.925393	525.721252
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
197.076004	587.594537	556.945801
197.080002	553.869052	546.926086
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
249.908997	535.998845	581.615784
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
251.865005	544.132276	580.740051
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
252.220001	525.791119	575.894714
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
252.572006	526.401926	603.769470
252.576004	534.050215	576.488159
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
252.753006	566.851278	588.449646
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
252.927002	511.691779	578.111938
252.934006	530.518592	580.670105
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
253.108994	508.774477	570.381409
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
253.287003	517.187443	579.425842
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
253.641998	547.803694	581.123169
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
253.820007	539.774880	578.961243
253.822998	536.403827	575.830994
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
254.352997	552.954383	581.197449
254.356003	540.827894	574.538391
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
254.526993	519.660813	596.291077
254.531006	507.104050	579.746216
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
254.707993	537.592872	588.784790
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.067001	483.842764	555.916748
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.240997	509.606802	577.194946
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.597000	542.039270	578.567566
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.774002	530.464706	581.663025
255.778000	537.762151	574.536377
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
255.951996	552.323910	579.388367
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
256.484985	532.024689	580.924805
256.488007	530.757879	569.960815
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
257.372986	521.001185	579.369629
nan	nan	nan
257.378998	527.603422	569.936829
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
257.727997	538.430613	582.567749
257.730988	525.347825	576.414368
257.734009	524.120371	567.440247
nan	nan	nan
nan	nan	nan
nan	nan	nan
258.083008	523.340634	575.233459
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
258.260986	545.117280	584.633362
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
258.437988	521.966862	591.387451
258.441010	512.038249	571.891418
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
258.973999	489.293172	555.523499
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
259.148010	522.754364	585.625305
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
259.502991	550.546563	580.593933
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
259.679993	534.766517	582.713562
259.683014	529.932732	577.807068
259.686005	506.315919	580.189453
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.035004	526.548266	578.400269
260.040985	489.196622	567.138794
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.212006	528.582390	585.665100
260.216003	507.613939	572.600769
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.743988	522.989348	577.697205
260.747986	546.355919	578.297974
nan	nan	nan
nan	nan	nan
nan	nan	nan
260.921997	509.715887	587.531311
260.924988	523.452905	567.590637
260.928009	547.825194	571.447021
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.098999	538.061468	591.065491
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.276001	532.797228	579.067322
261.279999	523.490197	566.543091
261.282990	508.861513	571.061646
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.634003	544.578243	578.122437
261.636993	508.663494	581.095703
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
261.984985	525.694000	574.140381
261.988007	528.944397	569.316040
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.161987	537.296007	585.694641
262.165985	532.030373	582.677246
262.169006	487.398359	564.662659
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.339996	526.089484	588.029907
262.342987	538.779146	579.362244
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.516998	551.272591	592.356750
262.519989	514.758883	565.536743
262.523010	509.864213	575.538757
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.694000	529.409590	578.792175
262.696991	546.251573	582.023682
262.700012	517.894285	580.464050
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
262.871002	530.738565	585.572388
262.873993	523.801451	574.258850
262.877014	508.205662	562.637695
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
263.227997	530.163021	568.874573
263.230988	491.790570	562.418518
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
263.404999	549.873840	582.476562
263.407990	535.125603	584.697571
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
263.579010	526.360472	577.247437
263.582001	543.335021	580.696594
263.584991	520.036993	577.115540
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.109985	532.557392	584.639954
264.113007	536.724248	588.155457
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.286987	527.672002	588.513550
264.298004	630.285741	583.645935
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.463989	547.602315	588.411499
264.467010	532.042620	565.351624
264.470001	517.189756	567.608459
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
264.817993	532.271618	585.875427
264.821014	515.897225	570.683777
264.824005	489.770842	560.857178
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.347992	532.970241	575.051514
265.351013	549.106838	581.805847
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.524994	528.764809	581.366699
265.528015	550.697619	580.268127
265.531006	533.550053	573.755493
265.536011	527.760843	589.814880
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.704987	532.673659	573.941650
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
265.877991	537.582981	583.133362
265.881989	537.878962	574.670227
265.885010	492.886777	559.870544
nan	nan	nan
nan	nan	nan
nan	nan	nan
266.231995	536.796770	589.487549
266.234985	527.283749	577.428894
nan	nan	nan
266.243011	599.109200	577.700989
nan	nan	nan
nan	nan	nan
nan	nan	nan
266.407990	540.234440	590.457031
266.411987	538.396019	569.217468
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.290985	552.896543	575.074158
267.294006	556.067187	582.915405
nan	nan	nan
267.302002	514.590699	576.914795
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.467987	525.801239	575.333923
267.471008	543.946900	577.924072
267.473999	532.973401	576.528931
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
267.647003	541.451187	573.012024
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.000000	547.372188	581.920471
nan	nan	nan
268.007996	548.161157	581.088135
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.350006	543.075850	589.732239
268.352997	544.179835	572.555969
268.355988	499.611286	558.663330
268.359985	532.871750	582.658569
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.701996	534.664184	579.481201
268.705994	532.187509	573.890991
268.709015	520.379664	579.386292
268.713013	515.597094	575.777954
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
268.878998	512.689868	586.036377
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
269.056000	515.718490	566.869263
269.061005	517.687636	570.157288
269.065002	524.472774	579.553223
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
269.760010	522.751509	573.595337
269.763000	532.939879	568.628723
269.765991	515.839844	561.472229
nan	nan	nan
nan	nan	nan
270.109985	538.425276	585.959595
270.114990	524.925688	574.013611
nan	nan	nan
270.122009	566.097604	579.766785
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
270.463989	527.018188	582.394714
270.467010	542.360474	576.524170
270.470001	525.197325	580.354736
270.473999	567.353860	597.624023
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
271.167999	544.208487	575.088989
271.170990	551.801684	576.293274
271.174011	530.080369	580.089355
271.178009	513.320381	570.146423
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
271.524994	523.056236	562.694092
271.529999	531.200351	576.216614
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
271.877014	523.007091	565.481995
271.881012	556.438806	588.977966
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
272.049988	529.325475	572.500793
nan	nan	nan
272.057007	575.282777	584.189270
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
272.752014	537.487536	584.128113
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
272.928009	519.689047	580.144653
272.931000	528.648771	557.911621
272.934998	535.410864	571.785889
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
273.102997	550.580875	574.228394
273.105988	573.469207	579.836975
273.110992	511.605221	570.733643
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
273.278992	548.364774	576.502441
273.282013	531.920945	575.216003
273.286011	545.464565	597.120605
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
273.630005	531.110784	570.170532
273.632996	516.974749	560.406860
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
274.156006	531.558594	570.603638
274.158997	522.144491	559.470154
274.162994	532.910511	583.655273
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
274.330994	539.676798	573.893188
274.334015	566.076953	583.321594
274.338013	557.675745	603.255127
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
274.506012	542.004646	571.272034
274.509003	514.696010	566.447876
274.513000	531.984534	578.882263
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
275.032013	553.073712	571.570679
275.035004	584.024830	581.700317
275.039001	516.096297	570.360291
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
275.557007	549.685608	573.110840
275.559998	529.653174	558.802185
275.563995	544.553763	582.554993
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
276.256012	548.246061	573.775513
276.259003	548.928733	577.249939
276.264008	565.339096	601.653503
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
276.781006	529.548319	565.557556
276.783997	524.517524	556.552979
276.787994	534.129030	583.102722
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
277.479004	539.596801	569.325928
277.481995	527.401079	567.849548
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
277.653992	537.956065	571.151550
277.657013	517.814375	566.656189
277.661011	541.416322	584.193787
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
277.828003	542.961471	574.560486
277.830994	511.959518	561.041931
277.835999	546.255723	587.612061
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
278.002991	525.892792	565.258484
278.006012	526.005317	564.498657
278.010010	529.966439	576.187256
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
278.351013	541.560363	571.038452
278.354004	521.547713	563.320068
278.359009	526.061825	569.892395
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
278.526001	504.645840	567.474487
278.528992	532.816719	568.639038
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
279.048004	545.905779	576.465942
279.050995	516.890318	570.443298
279.056000	520.991960	579.167542
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
